Entry_ID,Player_ID,Team_ID,Match_ID,Entry_Date,Seed_Rank,Entry_Status
E0959,P0504,T101,M096,2025-03-05,4,Confirmed
E0960,P0505,T101,M096,2025-03-05,5,Confirmed
E0961,P0501,T101,M097,2025-03-11,1,Withdrawn
E0962,P0502,T101,M097,2025-03-11,2,Withdrawn
E0963,P0503,T101,M097,2025-03-11,3,Withdrawn
E0964,P0504,T101,M097,2025-03-11,4,Confirmed
E0965,P0505,T101,M097,2025-03-11,5,Confirmed
E0966,P0086,T018,M097,2025-03-11,1,Confirmed
E0967,P0087,T018,M097,2025-03-11,2,Withdrawn
E0968,P0088,T018,M097,2025-03-11,3,Withdrawn
E0969,P0089,T018,M097,2025-03-11,4,Withdrawn
E0970,P0090,T018,M097,2025-03-11,5,Withdrawn
E0971,P0086,T018,M098,2025-03-21,1,Confirmed
E0972,P0087,T018,M098,2025-03-21,2,Confirmed
E0973,P0088,T018,M098,2025-03-21,3,Confirmed
E0974,P0089,T018,M098,2025-03-21,4,Confirmed
E0975,P0090,T018,M098,2025-03-21,5,Confirmed
E0976,P0056,T012,M098,2025-03-21,1,Confirmed
E0977,P0057,T012,M098,2025-03-21,2,Confirmed
E0978,P0058,T012,M098,2025-03-21,3,Confirmed
E0979,P0059,T012,M098,2025-03-21,4,Confirmed
E0980,P0060,T012,M098,2025-03-21,5,Confirmed
E0981,P0056,T012,M099,2025-03-06,1,Confirmed
E0982,P0057,T012,M099,2025-03-06,2,Confirmed
E0983,P0058,T012,M099,2025-03-06,3,Confirmed
E0984,P0059,T012,M099,2025-03-06,4,Confirmed
E0985,P0060,T012,M099,2025-03-06,5,Disqualified
E0986,P0311,T063,M099,2025-03-06,1,Confirmed
E0987,P0312,T063,M099,2025-03-06,2,Confirmed
E0988,P0313,T063,M099,2025-03-06,3,Confirmed
E0989,P0314,T063,M099,2025-03-06,4,Withdrawn
E0990,P0315,T063,M099,2025-03-06,5,Confirmed
E0991,P0311,T063,M100,2025-03-12,1,Confirmed
E0992,P0312,T063,M100,2025-03-12,2,Confirmed
E0993,P0313,T063,M100,2025-03-12,3,Confirmed
E0994,P0314,T063,M100,2025-03-12,4,Confirmed
E0995,P0315,T063,M100,2025-03-12,5,Confirmed
E0996,P0441,T089,M100,2025-03-12,1,Confirmed
E0997,P0442,T089,M100,2025-03-12,2,Confirmed
E0998,P0443,T089,M100,2025-03-12,3,Confirmed
E0999,P0444,T089,M100,2025-03-12,4,Confirmed
E1000,P0445,T089,M100,2025-03-12,5,Confirmed
E1001,P0441,T089,M101,2025-03-15,1,Confirmed
E1002,P0442,T089,M101,2025-03-15,2,Withdrawn
E1003,P0443,T089,M101,2025-03-15,3,Confirmed
E1004,P0444,T089,M101,2025-03-15,4,Confirmed
E1005,P0445,T089,M101,2025-03-15,5,Confirmed
E1006,P0151,T031,M101,2025-03-15,1,Confirmed
E1007,P0152,T031,M101,2025-03-15,2,Confirmed
E1008,P0153,T031,M101,2025-03-15,3,Confirmed
E1009,P0154,T031,M101,2025-03-15,4,Confirmed
E1010,P0155,T031,M101,2025-03-15,5,Withdrawn
E1011,P0151,T031,M102,2025-03-22,1,Confirmed
E1012,P0152,T031,M102,2025-03-22,2,Confirmed
E1013,P0153,T031,M102,2025-03-22,3,Confirmed
E1014,P0154,T031,M102,2025-03-22,4,Confirmed
E1015,P0155,T031,M102,2025-03-22,5,Confirmed
E1016,P0541,T109,M102,2025-03-22,1,Disqualified
E1017,P0542,T109,M102,2025-03-22,2,Confirmed
E1018,P0543,T109,M102,2025-03-22,3,Confirmed
E1019,P0544,T109,M102,2025-03-22,4,Confirmed
E1020,P0545,T109,M102,2025-03-22,5,Confirmed
E1021,P0541,T109,M103,2025-03-24,1,Confirmed
E1022,P0542,T109,M103,2025-03-24,2,Confirmed
E1023,P0543,T109,M103,2025-03-24,3,Confirmed
E1024,P0544,T109,M103,2025-03-24,4,Confirmed
E1025,P0545,T109,M103,2025-03-24,5,Confirmed
E1026,P0531,T107,M103,2025-03-24,1,Confirmed
E1027,P0532,T107,M103,2025-03-24,2,Confirmed
E1028,P0533,T107,M103,2025-03-24,3,Confirmed
E1029,P0534,T107,M103,2025-03-24,4,Confirmed
E1030,P0535,T107,M103,2025-03-24,5,Confirmed
E1031,P0531,T107,M104,2025-03-11,1,Confirmed
E1032,P0532,T107,M104,2025-03-11,2,Waitlist
E1033,P0533,T107,M104,2025-03-11,3,Confirmed
E1034,P0534,T107,M104,2025-03-11,4,Confirmed
E1035,P0535,T107,M104,2025-03-11,5,Confirmed
E1036,P0171,T035,M104,2025-03-11,1,Confirmed
E1037,P0172,T035,M104,2025-03-11,2,Confirmed
E1038,P0173,T035,M104,2025-03-11,3,Confirmed
E1039,P0174,T035,M104,2025-03-11,4,Confirmed
E1040,P0175,T035,M104,2025-03-11,5,Confirmed
E1041,P0171,T035,M105,2025-03-16,1,Confirmed
E1042,P0172,T035,M105,2025-03-16,2,Confirmed
E1043,P0173,T035,M105,2025-03-16,3,Confirmed
E1044,P0174,T035,M105,2025-03-16,4,Confirmed
E1045,P0175,T035,M105,2025-03-16,5,Confirmed
E1046,P0331,T067,M105,2025-03-16,1,Confirmed
E1047,P0332,T067,M105,2025-03-16,2,Confirmed
E1048,P0333,T067,M105,2025-03-16,3,Confirmed
E1049,P0334,T067,M105,2025-03-16,4,Confirmed
E1050,P0335,T067,M105,2025-03-16,5,Confirmed
E1051,P0331,T067,M106,2025-03-19,1,Withdrawn
E1052,P0332,T067,M106,2025-03-19,2,Withdrawn
E1053,P0333,T067,M106,2025-03-19,3,Withdrawn
E1054,P0334,T067,M106,2025-03-19,4,Withdrawn
E1055,P0335,T067,M106,2025-03-19,5,Withdrawn
E1056,P0561,T113,M106,2025-03-19,1,Withdrawn
E1057,P0562,T113,M106,2025-03-19,2,Withdrawn
E1058,P0563,T113,M106,2025-03-19,3,Confirmed
E1059,P0564,T113,M106,2025-03-19,4,Withdrawn
E1060,P0565,T113,M106,2025-03-19,5,Confirmed
E1061,P0561,T113,M107,2025-03-17,1,Confirmed
E1062,P0562,T113,M107,2025-03-17,2,Confirmed
E1063,P0563,T113,M107,2025-03-17,3,Confirmed
E1064,P0564,T113,M107,2025-03-17,4,Confirmed
E1065,P0565,T113,M107,2025-03-17,5,Confirmed
E1066,P0326,T066,M107,2025-03-17,1,Confirmed
E1067,P0327,T066,M107,2025-03-17,2,Confirmed
E1068,P0328,T066,M107,2025-03-17,3,Confirmed
E1069,P0329,T066,M107,2025-03-17,4,Confirmed
E1070,P0330,T066,M107,2025-03-17,5,Disqualified
E1071,P0326,T066,M108,2025-03-09,1,Confirmed
E1072,P0327,T066,M108,2025-03-09,2,Disqualified
E1073,P0328,T066,M108,2025-03-09,3,Confirmed
E1074,P0329,T066,M108,2025-03-09,4,Confirmed
E1075,P0330,T066,M108,2025-03-09,5,Confirmed
E1076,P0026,T006,M108,2025-03-09,1,Confirmed
E1077,P0027,T006,M108,2025-03-09,2,Confirmed
E1078,P0028,T006,M108,2025-03-09,3,Disqualified
E1079,P0029,T006,M108,2025-03-09,4,Confirmed
E1080,P0030,T006,M108,2025-03-09,5,Confirmed
E1081,P0026,T006,M109,2025-03-15,1,Confirmed
E1082,P0027,T006,M109,2025-03-15,2,Confirmed
E1083,P0028,T006,M109,2025-03-15,3,Confirmed
E1084,P0029,T006,M109,2025-03-15,4,Confirmed
E1085,P0030,T006,M109,2025-03-15,5,Confirmed
E1086,P0551,T111,M109,2025-03-15,1,Confirmed
E1087,P0552,T111,M109,2025-03-15,2,Confirmed
E1088,P0553,T111,M109,2025-03-15,3,Confirmed
E1089,P0554,T111,M109,2025-03-15,4,Confirmed
E1090,P0555,T111,M109,2025-03-15,5,Confirmed
E1091,P0551,T111,M110,2025-03-10,1,Confirmed
E1092,P0552,T111,M110,2025-03-10,2,Confirmed
E1093,P0553,T111,M110,2025-03-10,3,Confirmed
E1094,P0554,T111,M110,2025-03-10,4,Confirmed
E1095,P0555,T111,M110,2025-03-10,5,Confirmed
E1096,P0226,T046,M110,2025-03-10,1,Confirmed
E1097,P0227,T046,M110,2025-03-10,2,Confirmed
E1098,P0228,T046,M110,2025-03-10,3,Withdrawn
E1099,P0229,T046,M110,2025-03-10,4,Confirmed
E1100,P0230,T046,M110,2025-03-10,5,Confirmed
E1101,P0226,T046,M111,2025-03-14,1,Confirmed
E1102,P0227,T046,M111,2025-03-14,2,Withdrawn
E1103,P0228,T046,M111,2025-03-14,3,Confirmed
E1104,P0229,T046,M111,2025-03-14,4,Confirmed
E1105,P0230,T046,M111,2025-03-14,5,Confirmed
E1106,P0096,T020,M111,2025-03-14,1,Disqualified
E1107,P0097,T020,M111,2025-03-14,2,Confirmed
E1108,P0098,T020,M111,2025-03-14,3,Confirmed
E1109,P0099,T020,M111,2025-03-14,4,Withdrawn
E1110,P0100,T020,M111,2025-03-14,5,Confirmed
E1111,P0096,T020,M112,2025-03-17,1,Confirmed
E1112,P0097,T020,M112,2025-03-17,2,Confirmed
E1113,P0098,T020,M112,2025-03-17,3,Confirmed
E1114,P0099,T020,M112,2025-03-17,4,Confirmed
E1115,P0100,T020,M112,2025-03-17,5,Withdrawn
E1116,P0556,T112,M112,2025-03-17,1,Confirmed
E1117,P0557,T112,M112,2025-03-17,2,Confirmed
E1118,P0558,T112,M112,2025-03-17,3,Confirmed
E1119,P0559,T112,M112,2025-03-17,4,Confirmed
E1120,P0560,T112,M112,2025-03-17,5,Confirmed
E1121,P0556,T112,M113,2025-03-23,1,Waitlist
E1122,P0557,T112,M113,2025-03-23,2,Waitlist
E1123,P0558,T112,M113,2025-03-23,3,Confirmed
E1124,P0559,T112,M113,2025-03-23,4,Confirmed
E1125,P0560,T112,M113,2025-03-23,5,Confirmed
E1126,P0456,T092,M113,2025-03-23,1,Waitlist
E1127,P0457,T092,M113,2025-03-23,2,Confirmed
E1128,P0458,T092,M113,2025-03-23,3,Confirmed
E1129,P0459,T092,M113,2025-03-23,4,Confirmed
E1130,P0460,T092,M113,2025-03-23,5,Confirmed
E1131,P0456,T092,M114,2025-03-12,1,Confirmed
E1132,P0457,T092,M114,2025-03-12,2,Confirmed
E1133,P0458,T092,M114,2025-03-12,3,Disqualified
E1134,P0459,T092,M114,2025-03-12,4,Confirmed
E1135,P0460,T092,M114,2025-03-12,5,Confirmed
E1136,P0466,T094,M114,2025-03-12,1,Confirmed
E1137,P0467,T094,M114,2025-03-12,2,Confirmed
E1138,P0468,T094,M114,2025-03-12,3,Confirmed
E1139,P0469,T094,M114,2025-03-12,4,Confirmed
E1140,P0470,T094,M114,2025-03-12,5,Confirmed
E1141,P0466,T094,M115,2025-03-26,1,Withdrawn
E1142,P0467,T094,M115,2025-03-26,2,Confirmed
E1143,P0468,T094,M115,2025-03-26,3,Confirmed
E1144,P0469,T094,M115,2025-03-26,4,Confirmed
E1145,P0470,T094,M115,2025-03-26,5,Withdrawn
E1146,P0111,T023,M115,2025-03-26,1,Withdrawn
E1147,P0112,T023,M115,2025-03-26,2,Confirmed
E1148,P0113,T023,M115,2025-03-26,3,Confirmed
E1149,P0114,T023,M115,2025-03-26,4,Withdrawn
E1150,P0115,T023,M115,2025-03-26,5,Withdrawn
E1151,P0111,T023,M116,2025-03-25,1,Confirmed
E1152,P0112,T023,M116,2025-03-25,2,Confirmed
E1153,P0113,T023,M116,2025-03-25,3,Confirmed
E1154,P0114,T023,M116,2025-03-25,4,Confirmed
E1155,P0115,T023,M116,2025-03-25,5,Confirmed
E1156,P0431,T087,M116,2025-03-25,1,Confirmed
E1157,P0432,T087,M116,2025-03-25,2,Confirmed
E1158,P0433,T087,M116,2025-03-25,3,Confirmed
E1159,P0434,T087,M116,2025-03-25,4,Confirmed
E1160,P0435,T087,M116,2025-03-25,5,Confirmed
E1161,P0431,T087,M117,2025-03-09,1,Confirmed
E1162,P0432,T087,M117,2025-03-09,2,Confirmed
E1163,P0433,T087,M117,2025-03-09,3,Confirmed
E1164,P0434,T087,M117,2025-03-09,4,Confirmed
E1165,P0435,T087,M117,2025-03-09,5,Confirmed
E1166,P0316,T064,M117,2025-03-09,1,Confirmed
E1167,P0317,T064,M117,2025-03-09,2,Confirmed
E1168,P0318,T064,M117,2025-03-09,3,Confirmed
E1169,P0319,T064,M117,2025-03-09,4,Withdrawn
E1170,P0320,T064,M117,2025-03-09,5,Confirmed
E1171,P0316,T064,M118,2025-03-26,1,Confirmed
E1172,P0317,T064,M118,2025-03-26,2,Withdrawn
E1173,P0318,T064,M118,2025-03-26,3,Confirmed
E1174,P0319,T064,M118,2025-03-26,4,Confirmed
E1175,P0320,T064,M118,2025-03-26,5,Confirmed
E1176,P0161,T033,M118,2025-03-26,1,Confirmed
E1177,P0162,T033,M118,2025-03-26,2,Confirmed
E1178,P0163,T033,M118,2025-03-26,3,Confirmed
E1179,P0164,T033,M118,2025-03-26,4,Confirmed
E1180,P0165,T033,M118,2025-03-26,5,Confirmed
E1181,P0161,T033,M119,2025-03-28,1,Confirmed
E1182,P0162,T033,M119,2025-03-28,2,Disqualified
E1183,P0163,T033,M119,2025-03-28,3,Confirmed
E1184,P0164,T033,M119,2025-03-28,4,Disqualified
E1185,P0165,T033,M119,2025-03-28,5,Confirmed
E1186,P0461,T093,M119,2025-03-28,1,Confirmed
E1187,P0462,T093,M119,2025-03-28,2,Confirmed
E1188,P0463,T093,M119,2025-03-28,3,Confirmed
E1189,P0464,T093,M119,2025-03-28,4,Confirmed
E1190,P0465,T093,M119,2025-03-28,5,Confirmed
E1191,P0461,T093,M120,2025-03-17,1,Confirmed
E1192,P0462,T093,M120,2025-03-17,2,Confirmed
E1193,P0463,T093,M120,2025-03-17,3,Confirmed
E1194,P0464,T093,M120,2025-03-17,4,Confirmed
E1195,P0465,T093,M120,2025-03-17,5,Confirmed
E1196,P0476,T096,M120,2025-03-17,1,Confirmed
E1197,P0477,T096,M120,2025-03-17,2,Confirmed
E1198,P0478,T096,M120,2025-03-17,3,Confirmed
E1199,P0479,T096,M120,2025-03-17,4,Confirmed
E1200,P0480,T096,M120,2025-03-17,5,Confirmed
E1201,P0476,T096,M121,2025-03-15,1,Disqualified
E1202,P0477,T096,M121,2025-03-15,2,Confirmed
E1203,P0478,T096,M121,2025-03-15,3,Confirmed
E1204,P0479,T096,M121,2025-03-15,4,Confirmed
E1205,P0480,T096,M121,2025-03-15,5,Confirmed
E1206,P0406,T082,M121,2025-03-15,1,Confirmed
E1207,P0407,T082,M121,2025-03-15,2,Confirmed
E1208,P0408,T082,M121,2025-03-15,3,Confirmed
E1209,P0409,T082,M121,2025-03-15,4,Confirmed
E1210,P0410,T082,M121,2025-03-15,5,Confirmed
E1211,P0566,T114,M122,2025-03-11,1,Confirmed
E1212,P0567,T114,M122,2025-03-11,2,Confirmed
E1213,P0568,T114,M122,2025-03-11,3,Waitlist
E1214,P0569,T114,M122,2025-03-11,4,Confirmed
E1215,P0570,T114,M122,2025-03-11,5,Confirmed
E1216,P0346,T070,M122,2025-03-11,1,Confirmed
E1217,P0347,T070,M122,2025-03-11,2,Confirmed
E1218,P0348,T070,M122,2025-03-11,3,Confirmed
E1219,P0349,T070,M122,2025-03-11,4,Confirmed
E1220,P0350,T070,M122,2025-03-11,5,Confirmed
E1221,P0406,T082,M123,2025-03-28,1,Confirmed
E1222,P0407,T082,M123,2025-03-28,2,Confirmed
E1223,P0408,T082,M123,2025-03-28,3,Confirmed
E1224,P0409,T082,M123,2025-03-28,4,Confirmed
E1225,P0410,T082,M123,2025-03-28,5,Confirmed
E1226,P0471,T095,M123,2025-03-28,1,Confirmed
E1227,P0472,T095,M123,2025-03-28,2,Confirmed
E1228,P0473,T095,M123,2025-03-28,3,Confirmed
E1229,P0474,T095,M123,2025-03-28,4,Confirmed
E1230,P0475,T095,M123,2025-03-28,5,Confirmed
E1231,P0346,T070,M124,2025-03-22,1,Confirmed
E1232,P0347,T070,M124,2025-03-22,2,Withdrawn
E1233,P0348,T070,M124,2025-03-22,3,Confirmed
E1234,P0349,T070,M124,2025-03-22,4,Withdrawn
E1235,P0350,T070,M124,2025-03-22,5,Confirmed
E1236,P0036,T008,M124,2025-03-22,1,Confirmed
E1237,P0037,T008,M124,2025-03-22,2,Confirmed
E1238,P0038,T008,M124,2025-03-22,3,Confirmed
E1239,P0039,T008,M124,2025-03-22,4,Confirmed
E1240,P0040,T008,M124,2025-03-22,5,Confirmed
E1241,P0471,T095,M125,2025-03-15,1,Confirmed
E1242,P0472,T095,M125,2025-03-15,2,Confirmed
E1243,P0473,T095,M125,2025-03-15,3,Confirmed
E1244,P0474,T095,M125,2025-03-15,4,Disqualified
E1245,P0475,T095,M125,2025-03-15,5,Confirmed
E1246,P0076,T016,M125,2025-03-15,1,Confirmed
E1247,P0077,T016,M125,2025-03-15,2,Confirmed
E1248,P0078,T016,M125,2025-03-15,3,Confirmed
E1249,P0079,T016,M125,2025-03-15,4,Confirmed
E1250,P0080,T016,M125,2025-03-15,5,Confirmed
E1251,P0036,T008,M126,2025-03-28,1,Confirmed
E1252,P0037,T008,M126,2025-03-28,2,Confirmed
E1253,P0038,T008,M126,2025-03-28,3,Confirmed
E1254,P0039,T008,M126,2025-03-28,4,Confirmed
E1255,P0040,T008,M126,2025-03-28,5,Confirmed
E1256,P0126,T026,M126,2025-03-28,1,Confirmed
E1257,P0127,T026,M126,2025-03-28,2,Confirmed
E1258,P0128,T026,M126,2025-03-28,3,Disqualified
E1259,P0129,T026,M126,2025-03-28,4,Confirmed
E1260,P0130,T026,M126,2025-03-28,5,Confirmed
E1261,P0076,T016,M127,2025-03-13,1,Confirmed
E1262,P0077,T016,M127,2025-03-13,2,Confirmed
E1263,P0078,T016,M127,2025-03-13,3,Confirmed
E1264,P0079,T016,M127,2025-03-13,4,Confirmed
E1265,P0080,T016,M127,2025-03-13,5,Confirmed
E1266,P0001,T001,M127,2025-03-13,1,Withdrawn
E1267,P0002,T001,M127,2025-03-13,2,Confirmed
E1268,P0003,T001,M127,2025-03-13,3,Confirmed
E1269,P0004,T001,M127,2025-03-13,4,Confirmed
E1270,P0005,T001,M127,2025-03-13,5,Confirmed
E1271,P0126,T026,M128,2025-03-25,1,Confirmed
E1272,P0127,T026,M128,2025-03-25,2,Confirmed
E1273,P0128,T026,M128,2025-03-25,3,Confirmed
E1274,P0129,T026,M128,2025-03-25,4,Confirmed
E1275,P0130,T026,M128,2025-03-25,5,Confirmed
E1276,P0216,T044,M128,2025-03-25,1,Confirmed
E1277,P0217,T044,M128,2025-03-25,2,Confirmed
E1278,P0218,T044,M128,2025-03-25,3,Confirmed
E1279,P0219,T044,M128,2025-03-25,4,Confirmed
E1280,P0220,T044,M128,2025-03-25,5,Confirmed
E1281,P0001,T001,M129,2025-03-14,1,Confirmed
E1282,P0002,T001,M129,2025-03-14,2,Confirmed
E1283,P0003,T001,M129,2025-03-14,3,Confirmed
E1284,P0004,T001,M129,2025-03-14,4,Confirmed
E1285,P0005,T001,M129,2025-03-14,5,Confirmed
E1286,P0571,T115,M129,2025-03-14,1,Confirmed
E1287,P0572,T115,M129,2025-03-14,2,Confirmed
E1288,P0573,T115,M129,2025-03-14,3,Confirmed
E1289,P0574,T115,M129,2025-03-14,4,Confirmed
E1290,P0575,T115,M129,2025-03-14,5,Confirmed
E1291,P0216,T044,M130,2025-03-25,1,Confirmed
E1292,P0217,T044,M130,2025-03-25,2,Confirmed
E1293,P0218,T044,M130,2025-03-25,3,Confirmed
E1294,P0219,T044,M130,2025-03-25,4,Confirmed
E1295,P0220,T044,M130,2025-03-25,5,Confirmed
E1296,P0296,T060,M130,2025-03-25,1,Confirmed
E1297,P0297,T060,M130,2025-03-25,2,Confirmed
E1298,P0298,T060,M130,2025-03-25,3,Withdrawn
E1299,P0299,T060,M130,2025-03-25,4,Confirmed
E1300,P0300,T060,M130,2025-03-25,5,Confirmed
E1301,P0571,T115,M131,2025-03-23,1,Confirmed
E1302,P0572,T115,M131,2025-03-23,2,Confirmed
E1303,P0573,T115,M131,2025-03-23,3,Confirmed
E1304,P0574,T115,M131,2025-03-23,4,Confirmed
E1305,P0575,T115,M131,2025-03-23,5,Confirmed
E1306,P0006,T002,M131,2025-03-23,1,Confirmed
E1307,P0007,T002,M131,2025-03-23,2,Confirmed
E1308,P0008,T002,M131,2025-03-23,3,Confirmed
E1309,P0009,T002,M131,2025-03-23,4,Confirmed
E1310,P0010,T002,M131,2025-03-23,5,Confirmed
E1311,P0296,T060,M132,2025-03-13,1,Confirmed
E1312,P0297,T060,M132,2025-03-13,2,Confirmed
E1313,P0298,T060,M132,2025-03-13,3,Confirmed
E1314,P0299,T060,M132,2025-03-13,4,Confirmed
E1315,P0300,T060,M132,2025-03-13,5,Confirmed
E1316,P0416,T084,M132,2025-03-13,1,Confirmed
E1317,P0417,T084,M132,2025-03-13,2,Confirmed
E1318,P0418,T084,M132,2025-03-13,3,Confirmed
E1319,P0419,T084,M132,2025-03-13,4,Disqualified
E1320,P0420,T084,M132,2025-03-13,5,Confirmed
E1321,P0006,T002,M133,2025-03-13,1,Withdrawn
E1322,P0007,T002,M133,2025-03-13,2,Withdrawn
E1323,P0008,T002,M133,2025-03-13,3,Confirmed
E1324,P0009,T002,M133,2025-03-13,4,Confirmed
E1325,P0010,T002,M133,2025-03-13,5,Withdrawn
E1326,P0521,T105,M133,2025-03-13,1,Withdrawn
E1327,P0522,T105,M133,2025-03-13,2,Withdrawn
E1328,P0523,T105,M133,2025-03-13,3,Withdrawn
E1329,P0524,T105,M133,2025-03-13,4,Withdrawn
E1330,P0525,T105,M133,2025-03-13,5,Confirmed
E1331,P0416,T084,M134,2025-03-26,1,Confirmed
E1332,P0417,T084,M134,2025-03-26,2,Confirmed
E1333,P0418,T084,M134,2025-03-26,3,Confirmed
E1334,P0419,T084,M134,2025-03-26,4,Confirmed
E1335,P0420,T084,M134,2025-03-26,5,Confirmed
E1336,P0061,T013,M134,2025-03-26,1,Confirmed
E1337,P0062,T013,M134,2025-03-26,2,Confirmed
E1338,P0063,T013,M134,2025-03-26,3,Confirmed
E1339,P0064,T013,M134,2025-03-26,4,Confirmed
E1340,P0065,T013,M134,2025-03-26,5,Confirmed
E1341,P0521,T105,M135,2025-03-15,1,Confirmed
E1342,P0522,T105,M135,2025-03-15,2,Confirmed
E1343,P0523,T105,M135,2025-03-15,3,Confirmed
E1344,P0524,T105,M135,2025-03-15,4,Confirmed
E1345,P0525,T105,M135,2025-03-15,5,Confirmed
E1346,P0051,T011,M135,2025-03-15,1,Confirmed
E1347,P0052,T011,M135,2025-03-15,2,Confirmed
E1348,P0053,T011,M135,2025-03-15,3,Confirmed
E1349,P0054,T011,M135,2025-03-15,4,Confirmed
E1350,P0055,T011,M135,2025-03-15,5,Confirmed
E1351,P0061,T013,M136,2025-03-23,1,Confirmed
E1352,P0062,T013,M136,2025-03-23,2,Confirmed
E1353,P0063,T013,M136,2025-03-23,3,Confirmed
E1354,P0064,T013,M136,2025-03-23,4,Confirmed
E1355,P0065,T013,M136,2025-03-23,5,Confirmed
E1356,P0236,T048,M136,2025-03-23,1,Confirmed
E1357,P0237,T048,M136,2025-03-23,2,Confirmed
E1358,P0238,T048,M136,2025-03-23,3,Confirmed
E1359,P0239,T048,M136,2025-03-23,4,Confirmed
E1360,P0240,T048,M136,2025-03-23,5,Confirmed
E1361,P0051,T011,M137,2025-03-25,1,Confirmed
E1362,P0052,T011,M137,2025-03-25,2,Confirmed
E1363,P0053,T011,M137,2025-03-25,3,Confirmed
E1364,P0054,T011,M137,2025-03-25,4,Confirmed
E1365,P0055,T011,M137,2025-03-25,5,Confirmed
E1366,P0506,T102,M137,2025-03-25,1,Confirmed
E1367,P0507,T102,M137,2025-03-25,2,Confirmed
E1368,P0508,T102,M137,2025-03-25,3,Confirmed
E1369,P0509,T102,M137,2025-03-25,4,Confirmed
E1370,P0510,T102,M137,2025-03-25,5,Confirmed
E1371,P0236,T048,M138,2025-03-28,1,Confirmed
E1372,P0237,T048,M138,2025-03-28,2,Confirmed
E1373,P0238,T048,M138,2025-03-28,3,Confirmed
E1374,P0239,T048,M138,2025-03-28,4,Confirmed
E1375,P0240,T048,M138,2025-03-28,5,Confirmed
E1376,P0101,T021,M138,2025-03-28,1,Confirmed
E1377,P0102,T021,M138,2025-03-28,2,Confirmed
E1378,P0103,T021,M138,2025-03-28,3,Confirmed
E1379,P0104,T021,M138,2025-03-28,4,Confirmed
E1380,P0105,T021,M138,2025-03-28,5,Confirmed
E1381,P0506,T102,M139,2025-03-31,1,Disqualified
E1382,P0507,T102,M139,2025-03-31,2,Confirmed
E1383,P0508,T102,M139,2025-03-31,3,Confirmed
E1384,P0509,T102,M139,2025-03-31,4,Confirmed
E1385,P0510,T102,M139,2025-03-31,5,Confirmed
E1386,P0066,T014,M139,2025-03-31,1,Confirmed
E1387,P0067,T014,M139,2025-03-31,2,Confirmed
E1388,P0068,T014,M139,2025-03-31,3,Confirmed
E1389,P0069,T014,M139,2025-03-31,4,Confirmed
E1390,P0070,T014,M139,2025-03-31,5,Confirmed
E1391,P0101,T021,M140,2025-04-01,1,Confirmed
E1392,P0102,T021,M140,2025-04-01,2,Confirmed
E1393,P0103,T021,M140,2025-04-01,3,Confirmed
E1394,P0104,T021,M140,2025-04-01,4,Confirmed
E1395,P0105,T021,M140,2025-04-01,5,Confirmed
E1396,P0306,T062,M140,2025-04-01,1,Confirmed
E1397,P0307,T062,M140,2025-04-01,2,Confirmed
E1398,P0308,T062,M140,2025-04-01,3,Confirmed
E1399,P0309,T062,M140,2025-04-01,4,Confirmed
E1400,P0310,T062,M140,2025-04-01,5,Confirmed
E1401,P0066,T014,M141,2025-03-21,1,Confirmed
E1402,P0067,T014,M141,2025-03-21,2,Confirmed
E1403,P0068,T014,M141,2025-03-21,3,Confirmed
E1404,P0069,T014,M141,2025-03-21,4,Confirmed
E1405,P0070,T014,M141,2025-03-21,5,Confirmed
E1406,P0221,T045,M141,2025-03-21,1,Confirmed
E1407,P0222,T045,M141,2025-03-21,2,Confirmed
E1408,P0223,T045,M141,2025-03-21,3,Confirmed
E1409,P0224,T045,M141,2025-03-21,4,Confirmed
E1410,P0225,T045,M141,2025-03-21,5,Confirmed
E1411,P0306,T062,M142,2025-03-26,1,Confirmed
E1412,P0307,T062,M142,2025-03-26,2,Confirmed
E1413,P0308,T062,M142,2025-03-26,3,Withdrawn
E1414,P0309,T062,M142,2025-03-26,4,Withdrawn
E1415,P0310,T062,M142,2025-03-26,5,Withdrawn
E1416,P0131,T027,M142,2025-03-26,1,Confirmed
E1417,P0132,T027,M142,2025-03-26,2,Withdrawn
E1418,P0133,T027,M142,2025-03-26,3,Confirmed
E1419,P0134,T027,M142,2025-03-26,4,Confirmed
E1420,P0135,T027,M142,2025-03-26,5,Confirmed
E1421,P0221,T045,M143,2025-03-29,1,Confirmed
E1422,P0222,T045,M143,2025-03-29,2,Confirmed
E1423,P0223,T045,M143,2025-03-29,3,Confirmed
E1424,P0224,T045,M143,2025-03-29,4,Confirmed
E1425,P0225,T045,M143,2025-03-29,5,Confirmed
E1426,P0196,T040,M143,2025-03-29,1,Confirmed
E1427,P0197,T040,M143,2025-03-29,2,Confirmed
E1428,P0198,T040,M143,2025-03-29,3,Confirmed
E1429,P0199,T040,M143,2025-03-29,4,Confirmed
E1430,P0200,T040,M143,2025-03-29,5,Confirmed
E1431,P0131,T027,M144,2025-03-25,1,Confirmed
E1432,P0132,T027,M144,2025-03-25,2,Confirmed
E1433,P0133,T027,M144,2025-03-25,3,Confirmed
E1434,P0134,T027,M144,2025-03-25,4,Disqualified
E1435,P0135,T027,M144,2025-03-25,5,Confirmed
E1436,P0536,T108,M144,2025-03-25,1,Withdrawn
E1437,P0537,T108,M144,2025-03-25,2,Confirmed
